Date, OperationType, DocumentType, PolicyNumber, Topic
2023-11-23T22:00:29+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0000811362 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T20:07:06+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001527694 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T20:05:10+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 87084931 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:58:24+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92332085 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:43:53+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 56683090 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:37:40+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 86695549 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:28:24+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000969436 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:24:31+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 85812751 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:22:52+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93876509 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:21:18+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92852270 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:17:50+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 84141690 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T19:12:21+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94604781 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:54:11+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 89716943 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:53:51+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 88188442 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:44:01+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92336351 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:37:11+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001146971 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:33:39+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 86761290 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:33:38+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001666498 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:27:56+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001442492 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:25:58+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001833691 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T18:19:06+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 84601198 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T18:15:01+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001749672 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T18:12:31+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91199255 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:58:45+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001823807 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T17:55:23+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001806705 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T17:40:06+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001432222 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:37:03+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000834833 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:27:15+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94773014 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:24:59+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001099908 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:05:45+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 90385896 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T17:00:04+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001182271 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:55:10+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001602978 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:55:10+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001259804 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:51:55+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001502918 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:46:57+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001880652 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:43:05+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 82513258 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:30:27+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , P0001552079 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:17:47+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 47313084 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:12:24+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 78240984 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:12:15+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 86827887 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T16:09:37+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001253908 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:53:56+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001783049 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:49:28+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 86152370 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:49:26+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 75445282 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:48:58+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 75445282 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:48:35+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 75445282 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:46:35+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 80172363 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:45:59+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , P0001644329 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:38:21+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 54034535 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:25:04+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001878827 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T15:22:24+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92559569 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:52:27+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001213936 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:45:32+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 84153169 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:37:14+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001830508 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T14:26:56+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91267670 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:23:00+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 88893606 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:20:09+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 84102168 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:13:43+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92280720 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:09:43+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94552006 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:09:06+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93749874 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:08:28+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93678655 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:05:39+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 92725203 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T14:03:14+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001818341 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T14:02:58+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 86755876 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:57:41+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001814360 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T13:55:07+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0000832487 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:51:27+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 87122240 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:45:52+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 90839765 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:44:41+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 90393095 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:36:24+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 90112726 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:33:20+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93117895 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:31:56+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 81897469 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:20:26+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001879402 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:15:57+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 81125697 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:11:27+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000887360 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:09:58+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 87333250 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T13:03:35+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 89908285 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:57:44+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001006235 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:57:44+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 89035517 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:53:20+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001375494 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:51:43+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001375494 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:48:51+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 83783526 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:39:29+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93570425 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:35:16+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 55636534 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:30:41+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 84211738 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:30:41+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 55636534 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T12:17:51+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001625491 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:59:05+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 46983004 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:58:51+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 46983004 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:58:18+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 46983004 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:51:21+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94302083 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:48:46+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 76823479 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:45:55+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93752089 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:38:13+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 86904075 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:33:54+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 80615793 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:32:26+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , 94271813 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:28:56+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 77351810 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:26:35+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 94378874 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:24:07+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 92899684 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:22:02+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001875681 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:20:52+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000934153 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:19:52+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 90719045 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:18:22+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001519108 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T11:13:45+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 94273439 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:54:16+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001605807 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:30:54+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91857528 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:28:23+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 84679020 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:22:54+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 84679020 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:17:09+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91268128 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:14:50+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91857528 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:13:01+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 91268128 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:05:41+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 83993916 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T10:00:30+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 94249542 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:59:56+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 88659224 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:51:10+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93955081 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:43:28+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0000999948 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:43:07+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , P0001555693 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:42:25+00:00,Successfully sent, CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT , P0001555693 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:36:56+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 93275895 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:36:39+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , P0001631546 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:34:58+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 93745597 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:22:16+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001821276 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T09:21:30+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , 87068214 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T09:15:13+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001826267 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T09:01:46+00:00,Successfully sent, DELINQUENCY_COVERED_EVENT , P0001039866 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T08:42:52+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 86629772 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T08:38:13+00:00,Successfully sent, GENERIC_BILLING_DOC_EVENT , 18045426 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T08:27:00+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001819254 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T08:24:21+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001819257 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T08:10:16+00:00,Successfully sent, DIRECT_DEBIT_MANDATE_CANCELLED_EVENT , P0001802632 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.1 .
2023-11-23T03:25:33+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 85983331 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:25:11+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 71721544 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:25:11+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 73608218 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:25:07+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 76728309 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:25:01+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 91014199 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:36+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 90238982 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:34+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 37841520 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:26+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 88452007 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:22+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 91262120 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:20+00:00,Successfully sent, FOLLOW_UP_DEBT_CHASE_LETTER_EVENT , 86971281 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:12+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 79446374 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:12+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 90779302 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:24:00+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 85394834 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:51+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 90511139 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:35+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001619997 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:35+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001619905 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:29+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 90402461 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:17+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , P0001614507 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:13+00:00,Successfully sent, FIRST_DEBT_CHASE_LETTER_EVENT , 80292967 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
2023-11-23T03:23:13+00:00,Successfully sent, CLAIM_DEBT_LETTER_EVENT , 63474319 , awie.cck.g3.prod.esure.billing.events.DocumentEvent.2 .
