Date, OperationType, DocumentType, PolicyNumber
2023-11-24T01:02:20+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 91466780
2023-11-24T01:02:20+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 86786657
2023-11-24T01:02:12+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001384106
2023-11-24T01:02:12+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 92949091
2023-11-24T01:02:10+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 92927855
2023-11-24T01:02:06+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90913430
2023-11-24T01:02:02+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001656792
2023-11-24T01:01:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 91214746
2023-11-24T01:01:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000973760
2023-11-24T01:01:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 88742269
2023-11-24T01:01:56+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 79123798
2023-11-24T01:01:53+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90311720
2023-11-24T01:01:52+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 83581913
2023-11-24T01:01:52+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 92731051
2023-11-24T01:01:51+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90650411
2023-11-24T01:01:49+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94423926
2023-11-24T01:01:47+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001502892
2023-11-24T01:01:46+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94472000
2023-11-24T01:01:46+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000933375
2023-11-24T01:01:45+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94282176
2023-11-24T01:01:43+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93717026
2023-11-24T01:01:39+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 85047093
2023-11-24T01:01:29+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001215995
2023-11-24T01:01:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 73986534
2023-11-24T01:01:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94430545
2023-11-23T22:04:41+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001711587
2023-11-23T22:04:39+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001711506
2023-11-23T22:04:39+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001711418
2023-11-23T22:04:33+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001706667
2023-11-23T22:04:33+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001705498
2023-11-23T22:04:31+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001627841
2023-11-23T22:04:31+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001640175
2023-11-23T22:04:29+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001753619
2023-11-23T22:04:27+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001678874
2023-11-23T22:04:27+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001664680
2023-11-23T22:04:27+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001666048
2023-11-23T22:04:25+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001625092
2023-11-23T22:04:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001623520
2023-11-23T22:04:23+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001545777
2023-11-23T22:04:21+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001333288
2023-11-23T22:04:21+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001622790
2023-11-23T22:04:19+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001332373
2023-11-23T22:04:19+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001678384
2023-11-23T22:04:17+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001622804
2023-11-23T22:04:17+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001712646
2023-11-23T22:04:16+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001601111
2023-11-23T22:04:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001682559
2023-11-23T22:04:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001571884
2023-11-23T22:04:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001254614
2023-11-23T22:04:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94601324
2023-11-23T22:04:13+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001333294
2023-11-23T22:04:11+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001561735
2023-11-23T22:04:09+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94395576
2023-11-23T22:04:09+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001256029
2023-11-23T22:04:09+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001142881
2023-11-23T22:04:08+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001116377
2023-11-23T22:04:07+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001254890
2023-11-23T22:04:06+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000992319
2023-11-23T22:04:05+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94075482
2023-11-23T22:04:05+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001080565
2023-11-23T22:04:04+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001061958
2023-11-23T22:04:03+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001002140
2023-11-23T22:04:02+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93659727
2023-11-23T22:04:01+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001223731
2023-11-23T22:04:00+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93638964
2023-11-23T22:03:59+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0000975127
2023-11-23T22:03:58+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94202005
2023-11-23T22:03:55+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93849684
2023-11-23T22:03:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93151319
2023-11-23T22:03:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94599971
2023-11-23T22:03:53+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93430998
2023-11-23T22:03:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 92535464
2023-11-23T22:03:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93634232
2023-11-23T22:03:50+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90580140
2023-11-23T22:03:50+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90007634
2023-11-23T22:03:49+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 86361858
2023-11-23T22:03:48+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89789866
2023-11-23T22:03:48+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90534596
2023-11-23T22:03:47+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93155927
2023-11-23T22:03:47+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89206788
2023-11-23T22:03:46+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 85297220
2023-11-23T22:03:46+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90722565
2023-11-23T22:03:44+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 87424598
2023-11-23T22:03:44+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 84883303
2023-11-23T22:03:15+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93866489
2023-11-23T22:03:11+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93155888
2023-11-23T22:03:05+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93108336
2023-11-23T22:03:03+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94402540
2023-11-23T22:02:59+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, P0001712616
2023-11-23T22:02:59+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94200763
2023-11-23T22:02:58+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 89524929
2023-11-23T22:02:57+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94202454
2023-11-23T22:02:57+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 92877831
2023-11-23T22:02:56+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94092744
2023-11-23T22:02:56+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94397425
2023-11-23T22:02:55+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94600142
2023-11-23T22:02:55+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 84893239
2023-11-23T22:02:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 94396887
2023-11-23T22:02:54+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 82507606
2023-11-23T22:02:53+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 93437133
2023-11-23T22:02:53+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 91353270
2023-11-23T22:02:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 80781908
2023-11-23T22:02:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 77334703
2023-11-23T22:02:52+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90578625
2023-11-23T22:02:51+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 90924848
2023-11-23T22:02:51+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 91358433
2023-11-23T22:02:50+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 80021012
2023-11-23T22:02:49+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 79436361
2023-11-23T22:02:49+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 72278288
2023-11-23T22:02:48+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 77012372
2023-11-23T22:02:47+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 86133504
2023-11-23T22:02:47+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 86128110
2023-11-23T22:02:46+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 87428094
2023-11-23T22:02:45+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 76509266
2023-11-23T22:02:45+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 65810693
2023-11-23T22:02:43+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 63463241
2023-11-23T22:02:43+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 79852637
2023-11-23T22:02:43+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 53849675
2023-11-23T22:02:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 79609926
2023-11-23T22:02:42+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 54035905
2023-11-23T22:02:41+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 56443233
2023-11-23T22:02:41+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 35984388
2023-11-23T22:02:41+00:00,Received message ,RECURRING_PAYMENT_FAILED_EVENT, 41747353
2023-11-23T22:01:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001521464
2023-11-23T22:01:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001862021
2023-11-23T22:01:30+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 91588041
2023-11-23T22:01:26+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 87424598
2023-11-23T22:01:24+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 93643027
2023-11-23T22:01:10+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 86150963
2023-11-23T22:01:10+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 74088520
2023-11-23T22:01:09+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 65359730
2023-11-23T22:01:03+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 86232039
2023-11-23T22:01:02+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 94425413
2023-11-23T22:01:02+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 81115124
2023-11-23T22:01:01+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 78917374
2023-11-23T22:01:01+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 89227251
2023-11-23T22:01:00+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 69374540
2023-11-23T22:00:59+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 51094729
2023-11-23T22:00:59+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 40774090
2023-11-23T22:00:41+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001609724
2023-11-23T22:00:41+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001778595
2023-11-23T22:00:41+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001610208
2023-11-23T22:00:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000833659
2023-11-23T22:00:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, 40046889
2023-11-23T22:00:39+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000813656
2023-11-23T22:00:39+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000948630
2023-11-23T22:00:39+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001728825
2023-11-23T22:00:38+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001545777
2023-11-23T22:00:37+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000799984
2023-11-23T22:00:37+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001088875
2023-11-23T22:00:37+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001518095
2023-11-23T22:00:37+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001478380
2023-11-23T22:00:36+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001587064
2023-11-23T22:00:36+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001385894
2023-11-23T22:00:36+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001491563
2023-11-23T22:00:35+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000904214
2023-11-23T22:00:35+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000904785
2023-11-23T22:00:35+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000977351
2023-11-23T22:00:34+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001468842
2023-11-23T22:00:34+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001171170
2023-11-23T22:00:34+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000816437
2023-11-23T22:00:33+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000816700
2023-11-23T22:00:33+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000816437
2023-11-23T22:00:29+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000826021
2023-11-23T19:59:47+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001115692
2023-11-23T19:46:57+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87532089
2023-11-23T19:44:01+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91647383
2023-11-23T19:40:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 56679922
2023-11-23T19:40:30+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 78704172
2023-11-23T19:37:44+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001568884
2023-11-23T19:32:36+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87532089
2023-11-23T19:30:06+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87532089
2023-11-23T19:23:44+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 46677543
2023-11-23T18:59:43+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, P0001536366
2023-11-23T18:56:45+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91914093
2023-11-23T18:55:36+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 69428420
2023-11-23T18:47:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001551098
2023-11-23T18:43:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 91183168
2023-11-23T18:33:42+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93876774
2023-11-23T18:27:11+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 90119784
2023-11-23T18:18:09+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001833076
2023-11-23T18:12:49+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001836286
2023-11-23T18:11:05+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001806810
2023-11-23T18:09:07+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 74031650
2023-11-23T17:56:11+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90073427
2023-11-23T17:53:06+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001812374
2023-11-23T17:50:02+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001821677
2023-11-23T17:09:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87381707
2023-11-23T17:07:52+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001134897
2023-11-23T16:58:41+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001536850
2023-11-23T16:56:12+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001118680
2023-11-23T16:44:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001327839
2023-11-23T16:40:47+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 82329092
2023-11-23T16:33:59+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001589312
2023-11-23T16:32:23+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001589312
2023-11-23T16:32:23+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001371654
2023-11-23T16:27:48+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001298474
2023-11-23T16:27:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94694698
2023-11-23T16:23:10+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001465910
2023-11-23T16:14:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93934382
2023-11-23T16:08:58+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79252217
2023-11-23T16:05:31+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 66007466
2023-11-23T16:01:47+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93588495
2023-11-23T15:51:13+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 44605673
2023-11-23T15:47:37+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94263256
2023-11-23T15:47:36+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001640350
2023-11-23T15:45:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85893058
2023-11-23T15:30:01+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94657315
2023-11-23T15:26:17+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000963220
2023-11-23T15:25:06+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001177458
2023-11-23T15:21:15+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90860059
2023-11-23T15:18:36+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 83964333
2023-11-23T15:08:41+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79665235
2023-11-23T15:06:14+00:00,Received message ,UPDATED_REPRESENTED_PAYMENT_EVENT, 90810961
2023-11-23T15:05:07+00:00,Received message ,CONFIRMATION_OF_PAYMENT_EXTENSION_EVENT, 90810961
2023-11-23T14:59:36+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0000848441
2023-11-23T14:51:03+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92981523
2023-11-23T14:46:04+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 77071329
2023-11-23T14:41:50+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001866471
2023-11-23T14:39:28+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001831030
2023-11-23T14:36:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 63507984
2023-11-23T14:34:23+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 55240725
2023-11-23T14:33:16+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 55346941
2023-11-23T14:25:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80241278
2023-11-23T14:25:42+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 80853816
2023-11-23T14:17:10+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86937340
2023-11-23T14:15:53+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84359958
2023-11-23T14:15:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 75934910
2023-11-23T14:12:32+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001081939
2023-11-23T14:08:09+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001814086
2023-11-23T14:05:27+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001339541
2023-11-23T13:56:07+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 85996118
2023-11-23T13:54:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001808525
2023-11-23T13:53:51+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 82733248
2023-11-23T13:53:03+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 44658106
2023-11-23T13:53:03+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 44658106
2023-11-23T13:48:26+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 63237569
2023-11-23T13:39:30+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 93653011
2023-11-23T13:38:10+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001053325
2023-11-23T13:36:18+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84701482
2023-11-23T13:35:01+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001697733
2023-11-23T13:29:22+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84847506
2023-11-23T13:24:27+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 87501762
2023-11-23T13:24:26+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90733000
2023-11-23T13:20:09+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 75451257
2023-11-23T13:18:21+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 81447320
2023-11-23T13:17:04+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 43036396
2023-11-23T13:17:04+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 43036396
2023-11-23T13:08:08+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 88942569
2023-11-23T13:04:57+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 79133765
2023-11-23T12:53:34+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 91887502
2023-11-23T12:51:46+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 92999321
2023-11-23T12:45:43+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 49430013
2023-11-23T12:43:09+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0000921363
2023-11-23T12:40:40+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 49430013
2023-11-23T12:38:35+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 94076035
2023-11-23T12:27:28+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001774720
2023-11-23T12:25:05+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001626685
2023-11-23T12:22:17+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0001810384
2023-11-23T12:13:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 84121099
2023-11-23T12:11:36+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, P0001805859
2023-11-23T12:09:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 90734090
2023-11-23T12:08:36+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001180599
2023-11-23T12:00:34+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 86360920
2023-11-23T11:53:51+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001643444
2023-11-23T11:52:48+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 83733572
2023-11-23T11:52:40+00:00,Received message ,DIRECT_DEBIT_MANDATE_CANCELLED_EVENT, P0000863508
2023-11-23T11:48:11+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 78665852
2023-11-23T11:43:06+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001534986
2023-11-23T11:38:13+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001500530
2023-11-23T11:38:13+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 89693478
2023-11-23T11:35:39+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 88885397
2023-11-23T11:33:31+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 93122228
2023-11-23T11:30:16+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 75132389
2023-11-23T11:17:02+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001064926
2023-11-23T11:11:45+00:00,Received message ,DELINQUENCY_COVERED_EVENT, P0001588841
2023-11-23T11:04:58+00:00,Received message ,DELINQUENCY_COVERED_EVENT, 94253309
2023-11-23T11:04:29+00:00,Received message ,GENERIC_BILLING_DOC_EVENT, 39010419
